x,y,z,u,v,z,0.,0.,0.,0.,0.,0.
-12.00,-23.50,0.00,0.036,-0.235,0.00,0.,0.,0.,0.,0.,0.
-12.00,-22.50,0.00,0.036,-0.225,0.00,0.,0.,0.,0.,0.,0.
-12.00,-21.50,0.00,0.036,-0.215,0.00,0.,0.,0.,0.,0.,0.
-12.00,-20.50,0.00,0.036,-0.205,0.00,0.,0.,0.,0.,0.,0.
-12.00,-19.50,0.00,0.036,-0.195,0.00,0.,0.,0.,0.,0.,0.
-12.00,-18.50,0.00,0.036,-0.185,0.00,0.,0.,0.,0.,0.,0.
-12.00,-17.50,0.00,0.036,-0.175,0.00,0.,0.,0.,0.,0.,0.
-12.00,-16.50,0.00,0.036,-0.165,0.00,0.,0.,0.,0.,0.,0.
-12.00,-15.50,0.00,0.036,-0.155,0.00,0.,0.,0.,0.,0.,0.
-12.00,-14.50,0.00,0.036,-0.145,0.00,0.,0.,0.,0.,0.,0.
-12.00,-13.50,0.00,0.036,-0.135,0.00,0.,0.,0.,0.,0.,0.
-12.00,-12.50,0.00,0.036,-0.125,0.00,0.,0.,0.,0.,0.,0.
-12.00,-11.50,0.00,0.036,-0.115,0.00,0.,0.,0.,0.,0.,0.
-12.00,-10.50,0.00,0.036,-0.105,0.00,0.,0.,0.,0.,0.,0.
-12.00,-9.50,0.00,0.036,-0.095,0.00,0.,0.,0.,0.,0.,0.
-12.00,-8.50,0.00,0.036,-0.085,0.00,0.,0.,0.,0.,0.,0.
-12.00,-7.50,0.00,0.036,-0.075,0.00,0.,0.,0.,0.,0.,0.
-12.00,-6.50,0.00,0.036,-0.065,0.00,0.,0.,0.,0.,0.,0.
-12.00,-5.50,0.00,0.036,-0.055,0.00,0.,0.,0.,0.,0.,0.
-12.00,-4.50,0.00,0.036,-0.045,0.00,0.,0.,0.,0.,0.,0.
-12.00,-3.50,0.00,0.036,-0.035,0.00,0.,0.,0.,0.,0.,0.
-12.00,-2.50,0.00,0.036,-0.025,0.00,0.,0.,0.,0.,0.,0.
-12.00,-1.50,0.00,0.036,-0.015,0.00,0.,0.,0.,0.,0.,0.
-12.00,-0.50,0.00,0.036,-0.005,0.00,0.,0.,0.,0.,0.,0.
-12.00,0.50,0.00,0.036,0.005,0.00,0.,0.,0.,0.,0.,0.
-12.00,1.50,0.00,0.036,0.015,0.00,0.,0.,0.,0.,0.,0.
-12.00,2.50,0.00,0.036,0.025,0.00,0.,0.,0.,0.,0.,0.
-12.00,3.50,0.00,0.036,0.035,0.00,0.,0.,0.,0.,0.,0.
-12.00,4.50,0.00,0.036,0.045,0.00,0.,0.,0.,0.,0.,0.
-12.00,5.50,0.00,0.036,0.055,0.00,0.,0.,0.,0.,0.,0.
-12.00,6.50,0.00,0.036,0.065,0.00,0.,0.,0.,0.,0.,0.
-12.00,7.50,0.00,0.036,0.075,0.00,0.,0.,0.,0.,0.,0.
-12.00,8.50,0.00,0.036,0.085,0.00,0.,0.,0.,0.,0.,0.
-12.00,9.50,0.00,0.036,0.095,0.00,0.,0.,0.,0.,0.,0.
-12.00,10.50,0.00,0.036,0.105,0.00,0.,0.,0.,0.,0.,0.
-12.00,11.50,0.00,0.036,0.115,0.00,0.,0.,0.,0.,0.,0.
-12.00,12.50,0.00,0.036,0.125,0.00,0.,0.,0.,0.,0.,0.
-12.00,13.50,0.00,0.036,0.135,0.00,0.,0.,0.,0.,0.,0.
-12.00,14.50,0.00,0.036,0.145,0.00,0.,0.,0.,0.,0.,0.
-12.00,15.50,0.00,0.036,0.155,0.00,0.,0.,0.,0.,0.,0.
-12.00,16.50,0.00,0.036,0.165,0.00,0.,0.,0.,0.,0.,0.
-12.00,17.50,0.00,0.036,0.175,0.00,0.,0.,0.,0.,0.,0.
-12.00,18.50,0.00,0.036,0.185,0.00,0.,0.,0.,0.,0.,0.
-12.00,19.50,0.00,0.036,0.195,0.00,0.,0.,0.,0.,0.,0.
-12.00,20.50,0.00,0.036,0.205,0.00,0.,0.,0.,0.,0.,0.
-12.00,21.50,0.00,0.036,0.215,0.00,0.,0.,0.,0.,0.,0.
-12.00,22.50,0.00,0.036,0.225,0.00,0.,0.,0.,0.,0.,0.
-12.00,23.50,0.00,0.036,0.235,0.00,0.,0.,0.,0.,0.,0.
-12.00,24.50,0.00,0.036,0.245,0.00,0.,0.,0.,0.,0.,0.
-12.00,25.50,0.00,0.036,0.255,0.00,0.,0.,0.,0.,0.,0.
-12.00,26.50,0.00,0.036,0.265,0.00,0.,0.,0.,0.,0.,0.
-12.00,27.50,0.00,0.036,0.275,0.00,0.,0.,0.,0.,0.,0.
-12.00,28.50,0.00,0.036,0.285,0.00,0.,0.,0.,0.,0.,0.
-12.00,29.50,0.00,0.036,0.295,0.00,0.,0.,0.,0.,0.,0.
-12.00,30.50,0.00,0.036,0.305,0.00,0.,0.,0.,0.,0.,0.
-12.00,31.50,0.00,0.036,0.315,0.00,0.,0.,0.,0.,0.,0.
-12.00,32.50,0.00,0.036,0.325,0.00,0.,0.,0.,0.,0.,0.
-12.00,33.50,0.00,0.036,0.335,0.00,0.,0.,0.,0.,0.,0.
-12.00,34.50,0.00,0.036,0.345,0.00,0.,0.,0.,0.,0.,0.
-12.00,35.50,0.00,0.036,0.355,0.00,0.,0.,0.,0.,0.,0.
-12.00,36.50,0.00,0.036,0.365,0.00,0.,0.,0.,0.,0.,0.
-11.00,-36.50,0.00,0.033,-0.365,0.00,0.,0.,0.,0.,0.,0.
-11.00,-35.50,0.00,0.033,-0.355,0.00,0.,0.,0.,0.,0.,0.
-11.00,-34.50,0.00,0.033,-0.345,0.00,0.,0.,0.,0.,0.,0.
-11.00,-33.50,0.00,0.033,-0.335,0.00,0.,0.,0.,0.,0.,0.
-11.00,-32.50,0.00,0.033,-0.325,0.00,0.,0.,0.,0.,0.,0.
-11.00,-31.50,0.00,0.033,-0.315,0.00,0.,0.,0.,0.,0.,0.
-11.00,-30.50,0.00,0.033,-0.305,0.00,0.,0.,0.,0.,0.,0.
-11.00,-29.50,0.00,0.033,-0.295,0.00,0.,0.,0.,0.,0.,0.
-11.00,-28.50,0.00,0.033,-0.285,0.00,0.,0.,0.,0.,0.,0.
-11.00,-27.50,0.00,0.033,-0.275,0.00,0.,0.,0.,0.,0.,0.
-11.00,-26.50,0.00,0.033,-0.265,0.00,0.,0.,0.,0.,0.,0.
-11.00,-25.50,0.00,0.033,-0.255,0.00,0.,0.,0.,0.,0.,0.
-11.00,-24.50,0.00,0.033,-0.245,0.00,0.,0.,0.,0.,0.,0.
-11.00,-23.50,0.00,0.033,-0.235,0.00,0.,0.,0.,0.,0.,0.
-11.00,-22.50,0.00,0.033,-0.225,0.00,0.,0.,0.,0.,0.,0.
-11.00,-21.50,0.00,0.033,-0.215,0.00,0.,0.,0.,0.,0.,0.
-11.00,-20.50,0.00,0.033,-0.205,0.00,0.,0.,0.,0.,0.,0.
-11.00,-19.50,0.00,0.033,-0.195,0.00,0.,0.,0.,0.,0.,0.
-11.00,-18.50,0.00,0.033,-0.185,0.00,0.,0.,0.,0.,0.,0.
-11.00,-17.50,0.00,0.033,-0.175,0.00,0.,0.,0.,0.,0.,0.
-11.00,-16.50,0.00,0.033,-0.165,0.00,0.,0.,0.,0.,0.,0.
-11.00,-15.50,0.00,0.033,-0.155,0.00,0.,0.,0.,0.,0.,0.
-11.00,-14.50,0.00,0.033,-0.145,0.00,0.,0.,0.,0.,0.,0.
-11.00,-13.50,0.00,0.033,-0.135,0.00,0.,0.,0.,0.,0.,0.
-11.00,-12.50,0.00,0.033,-0.125,0.00,0.,0.,0.,0.,0.,0.
-11.00,-11.50,0.00,0.033,-0.115,0.00,0.,0.,0.,0.,0.,0.
-11.00,-10.50,0.00,0.033,-0.105,0.00,0.,0.,0.,0.,0.,0.
-11.00,-9.50,0.00,0.033,-0.095,0.00,0.,0.,0.,0.,0.,0.
-11.00,-8.50,0.00,0.033,-0.085,0.00,0.,0.,0.,0.,0.,0.
-11.00,-7.50,0.00,0.033,-0.075,0.00,0.,0.,0.,0.,0.,0.
-11.00,-6.50,0.00,0.033,-0.065,0.00,0.,0.,0.,0.,0.,0.
-11.00,-5.50,0.00,0.033,-0.055,0.00,0.,0.,0.,0.,0.,0.
-11.00,-4.50,0.00,0.033,-0.045,0.00,0.,0.,0.,0.,0.,0.
-11.00,-3.50,0.00,0.033,-0.035,0.00,0.,0.,0.,0.,0.,0.
-11.00,-2.50,0.00,0.033,-0.025,0.00,0.,0.,0.,0.,0.,0.
-11.00,-1.50,0.00,0.033,-0.015,0.00,0.,0.,0.,0.,0.,0.
-11.00,-0.50,0.00,0.033,-0.005,0.00,0.,0.,0.,0.,0.,0.
-11.00,0.50,0.00,0.033,0.005,0.00,0.,0.,0.,0.,0.,0.
-11.00,1.50,0.00,0.033,0.015,0.00,0.,0.,0.,0.,0.,0.
-11.00,2.50,0.00,0.033,0.025,0.00,0.,0.,0.,0.,0.,0.
-11.00,3.50,0.00,0.033,0.035,0.00,0.,0.,0.,0.,0.,0.
-11.00,4.50,0.00,0.033,0.045,0.00,0.,0.,0.,0.,0.,0.
-11.00,5.50,0.00,0.033,0.055,0.00,0.,0.,0.,0.,0.,0.
-11.00,6.50,0.00,0.033,0.065,0.00,0.,0.,0.,0.,0.,0.
-11.00,7.50,0.00,0.033,0.075,0.00,0.,0.,0.,0.,0.,0.
-11.00,8.50,0.00,0.033,0.085,0.00,0.,0.,0.,0.,0.,0.
-11.00,9.50,0.00,0.033,0.095,0.00,0.,0.,0.,0.,0.,0.
-11.00,10.50,0.00,0.033,0.105,0.00,0.,0.,0.,0.,0.,0.
-11.00,11.50,0.00,0.033,0.115,0.00,0.,0.,0.,0.,0.,0.
-11.00,12.50,0.00,0.033,0.125,0.00,0.,0.,0.,0.,0.,0.
-11.00,13.50,0.00,0.033,0.135,0.00,0.,0.,0.,0.,0.,0.
-11.00,14.50,0.00,0.033,0.145,0.00,0.,0.,0.,0.,0.,0.
-11.00,15.50,0.00,0.033,0.155,0.00,0.,0.,0.,0.,0.,0.
-11.00,16.50,0.00,0.033,0.165,0.00,0.,0.,0.,0.,0.,0.
-11.00,17.50,0.00,0.033,0.175,0.00,0.,0.,0.,0.,0.,0.
-11.00,18.50,0.00,0.033,0.185,0.00,0.,0.,0.,0.,0.,0.
-11.00,19.50,0.00,0.033,0.195,0.00,0.,0.,0.,0.,0.,0.
-11.00,20.50,0.00,0.033,0.205,0.00,0.,0.,0.,0.,0.,0.
-11.00,21.50,0.00,0.033,0.215,0.00,0.,0.,0.,0.,0.,0.
-11.00,22.50,0.00,0.033,0.225,0.00,0.,0.,0.,0.,0.,0.
-11.00,23.50,0.00,0.033,0.235,0.00,0.,0.,0.,0.,0.,0.
-11.00,24.50,0.00,0.033,0.245,0.00,0.,0.,0.,0.,0.,0.
-11.00,25.50,0.00,0.033,0.255,0.00,0.,0.,0.,0.,0.,0.
-11.00,26.50,0.00,0.033,0.265,0.00,0.,0.,0.,0.,0.,0.
-11.00,27.50,0.00,0.033,0.275,0.00,0.,0.,0.,0.,0.,0.
-11.00,28.50,0.00,0.033,0.285,0.00,0.,0.,0.,0.,0.,0.
-11.00,29.50,0.00,0.033,0.295,0.00,0.,0.,0.,0.,0.,0.
-11.00,30.50,0.00,0.033,0.305,0.00,0.,0.,0.,0.,0.,0.
-11.00,31.50,0.00,0.033,0.315,0.00,0.,0.,0.,0.,0.,0.
-11.00,32.50,0.00,0.033,0.325,0.00,0.,0.,0.,0.,0.,0.
-11.00,33.50,0.00,0.033,0.335,0.00,0.,0.,0.,0.,0.,0.
-11.00,34.50,0.00,0.033,0.345,0.00,0.,0.,0.,0.,0.,0.
-11.00,35.50,0.00,0.033,0.355,0.00,0.,0.,0.,0.,0.,0.
-11.00,36.50,0.00,0.033,0.365,0.00,0.,0.,0.,0.,0.,0.
-10.00,-36.50,0.00,0.030,-0.365,0.00,0.,0.,0.,0.,0.,0.
-10.00,-35.50,0.00,0.030,-0.355,0.00,0.,0.,0.,0.,0.,0.
-10.00,-34.50,0.00,0.030,-0.345,0.00,0.,0.,0.,0.,0.,0.
-10.00,-33.50,0.00,0.030,-0.335,0.00,0.,0.,0.,0.,0.,0.
-10.00,-32.50,0.00,0.030,-0.325,0.00,0.,0.,0.,0.,0.,0.
-10.00,-31.50,0.00,0.030,-0.315,0.00,0.,0.,0.,0.,0.,0.
-10.00,-30.50,0.00,0.030,-0.305,0.00,0.,0.,0.,0.,0.,0.
-10.00,-29.50,0.00,0.030,-0.295,0.00,0.,0.,0.,0.,0.,0.
-10.00,-28.50,0.00,0.030,-0.285,0.00,0.,0.,0.,0.,0.,0.
-10.00,-27.50,0.00,0.030,-0.275,0.00,0.,0.,0.,0.,0.,0.
-10.00,-26.50,0.00,0.030,-0.265,0.00,0.,0.,0.,0.,0.,0.
-10.00,-25.50,0.00,0.030,-0.255,0.00,0.,0.,0.,0.,0.,0.
-10.00,-24.50,0.00,0.030,-0.245,0.00,0.,0.,0.,0.,0.,0.
-10.00,-23.50,0.00,0.030,-0.235,0.00,0.,0.,0.,0.,0.,0.
-10.00,-22.50,0.00,0.030,-0.225,0.00,0.,0.,0.,0.,0.,0.
-10.00,-21.50,0.00,0.030,-0.215,0.00,0.,0.,0.,0.,0.,0.
-10.00,-20.50,0.00,0.030,-0.205,0.00,0.,0.,0.,0.,0.,0.
-10.00,-19.50,0.00,0.030,-0.195,0.00,0.,0.,0.,0.,0.,0.
-10.00,-18.50,0.00,0.030,-0.185,0.00,0.,0.,0.,0.,0.,0.
-10.00,-17.50,0.00,0.030,-0.175,0.00,0.,0.,0.,0.,0.,0.
-10.00,-16.50,0.00,0.030,-0.165,0.00,0.,0.,0.,0.,0.,0.
-10.00,-15.50,0.00,0.030,-0.155,0.00,0.,0.,0.,0.,0.,0.
-10.00,-14.50,0.00,0.030,-0.145,0.00,0.,0.,0.,0.,0.,0.
-10.00,-13.50,0.00,0.030,-0.135,0.00,0.,0.,0.,0.,0.,0.
-10.00,-12.50,0.00,0.030,-0.125,0.00,0.,0.,0.,0.,0.,0.
-10.00,-11.50,0.00,0.030,-0.115,0.00,0.,0.,0.,0.,0.,0.
-10.00,-10.50,0.00,0.030,-0.105,0.00,0.,0.,0.,0.,0.,0.
-10.00,-9.50,0.00,0.030,-0.095,0.00,0.,0.,0.,0.,0.,0.
-10.00,-8.50,0.00,0.030,-0.085,0.00,0.,0.,0.,0.,0.,0.
-10.00,-7.50,0.00,0.030,-0.075,0.00,0.,0.,0.,0.,0.,0.
-10.00,-6.50,0.00,0.030,-0.065,0.00,0.,0.,0.,0.,0.,0.
-10.00,-5.50,0.00,0.030,-0.055,0.00,0.,0.,0.,0.,0.,0.
-10.00,-4.50,0.00,0.030,-0.045,0.00,0.,0.,0.,0.,0.,0.
-10.00,-3.50,0.00,0.030,-0.035,0.00,0.,0.,0.,0.,0.,0.
-10.00,-2.50,0.00,0.030,-0.025,0.00,0.,0.,0.,0.,0.,0.
-10.00,-1.50,0.00,0.030,-0.015,0.00,0.,0.,0.,0.,0.,0.
-10.00,-0.50,0.00,0.030,-0.005,0.00,0.,0.,0.,0.,0.,0.
-10.00,0.50,0.00,0.030,0.005,0.00,0.,0.,0.,0.,0.,0.
-10.00,1.50,0.00,0.030,0.015,0.00,0.,0.,0.,0.,0.,0.
-10.00,2.50,0.00,0.030,0.025,0.00,0.,0.,0.,0.,0.,0.
-10.00,3.50,0.00,0.030,0.035,0.00,0.,0.,0.,0.,0.,0.
-10.00,4.50,0.00,0.030,0.045,0.00,0.,0.,0.,0.,0.,0.
-10.00,5.50,0.00,0.030,0.055,0.00,0.,0.,0.,0.,0.,0.
-10.00,6.50,0.00,0.030,0.065,0.00,0.,0.,0.,0.,0.,0.
-10.00,7.50,0.00,0.030,0.075,0.00,0.,0.,0.,0.,0.,0.
-10.00,8.50,0.00,0.030,0.085,0.00,0.,0.,0.,0.,0.,0.
-10.00,9.50,0.00,0.030,0.095,0.00,0.,0.,0.,0.,0.,0.
-10.00,10.50,0.00,0.030,0.105,0.00,0.,0.,0.,0.,0.,0.
-10.00,11.50,0.00,0.030,0.115,0.00,0.,0.,0.,0.,0.,0.
-10.00,12.50,0.00,0.030,0.125,0.00,0.,0.,0.,0.,0.,0.
-10.00,13.50,0.00,0.030,0.135,0.00,0.,0.,0.,0.,0.,0.
-10.00,14.50,0.00,0.030,0.145,0.00,0.,0.,0.,0.,0.,0.
-10.00,15.50,0.00,0.030,0.155,0.00,0.,0.,0.,0.,0.,0.
-10.00,16.50,0.00,0.030,0.165,0.00,0.,0.,0.,0.,0.,0.
-10.00,17.50,0.00,0.030,0.175,0.00,0.,0.,0.,0.,0.,0.
-10.00,18.50,0.00,0.030,0.185,0.00,0.,0.,0.,0.,0.,0.
-10.00,19.50,0.00,0.030,0.195,0.00,0.,0.,0.,0.,0.,0.
-10.00,20.50,0.00,0.030,0.205,0.00,0.,0.,0.,0.,0.,0.
-10.00,21.50,0.00,0.030,0.215,0.00,0.,0.,0.,0.,0.,0.
-10.00,22.50,0.00,0.030,0.225,0.00,0.,0.,0.,0.,0.,0.
-10.00,23.50,0.00,0.030,0.235,0.00,0.,0.,0.,0.,0.,0.
-10.00,24.50,0.00,0.030,0.245,0.00,0.,0.,0.,0.,0.,0.
-10.00,25.50,0.00,0.030,0.255,0.00,0.,0.,0.,0.,0.,0.
-10.00,26.50,0.00,0.030,0.265,0.00,0.,0.,0.,0.,0.,0.
-10.00,27.50,0.00,0.030,0.275,0.00,0.,0.,0.,0.,0.,0.
-10.00,28.50,0.00,0.030,0.285,0.00,0.,0.,0.,0.,0.,0.
-10.00,29.50,0.00,0.030,0.295,0.00,0.,0.,0.,0.,0.,0.
-10.00,30.50,0.00,0.030,0.305,0.00,0.,0.,0.,0.,0.,0.
-10.00,31.50,0.00,0.030,0.315,0.00,0.,0.,0.,0.,0.,0.
-10.00,32.50,0.00,0.030,0.325,0.00,0.,0.,0.,0.,0.,0.
-10.00,33.50,0.00,0.030,0.335,0.00,0.,0.,0.,0.,0.,0.
-10.00,34.50,0.00,0.030,0.345,0.00,0.,0.,0.,0.,0.,0.
-10.00,35.50,0.00,0.030,0.355,0.00,0.,0.,0.,0.,0.,0.
-10.00,36.50,0.00,0.030,0.365,0.00,0.,0.,0.,0.,0.,0.
-9.00,-36.50,0.00,0.027,-0.365,0.00,0.,0.,0.,0.,0.,0.
-9.00,-35.50,0.00,0.027,-0.355,0.00,0.,0.,0.,0.,0.,0.
-9.00,-34.50,0.00,0.027,-0.345,0.00,0.,0.,0.,0.,0.,0.
-9.00,-33.50,0.00,0.027,-0.335,0.00,0.,0.,0.,0.,0.,0.
-9.00,-32.50,0.00,0.027,-0.325,0.00,0.,0.,0.,0.,0.,0.
-9.00,-31.50,0.00,0.027,-0.315,0.00,0.,0.,0.,0.,0.,0.
-9.00,-30.50,0.00,0.027,-0.305,0.00,0.,0.,0.,0.,0.,0.
-9.00,-29.50,0.00,0.027,-0.295,0.00,0.,0.,0.,0.,0.,0.
-9.00,-28.50,0.00,0.027,-0.285,0.00,0.,0.,0.,0.,0.,0.
-9.00,-27.50,0.00,0.027,-0.275,0.00,0.,0.,0.,0.,0.,0.
-9.00,-26.50,0.00,0.027,-0.265,0.00,0.,0.,0.,0.,0.,0.
-9.00,-25.50,0.00,0.027,-0.255,0.00,0.,0.,0.,0.,0.,0.
-9.00,-24.50,0.00,0.027,-0.245,0.00,0.,0.,0.,0.,0.,0.
-9.00,-23.50,0.00,0.027,-0.235,0.00,0.,0.,0.,0.,0.,0.
-9.00,-22.50,0.00,0.027,-0.225,0.00,0.,0.,0.,0.,0.,0.
-9.00,-21.50,0.00,0.027,-0.215,0.00,0.,0.,0.,0.,0.,0.
-9.00,-20.50,0.00,0.027,-0.205,0.00,0.,0.,0.,0.,0.,0.
-9.00,-19.50,0.00,0.027,-0.195,0.00,0.,0.,0.,0.,0.,0.
-9.00,-18.50,0.00,0.027,-0.185,0.00,0.,0.,0.,0.,0.,0.
-9.00,-17.50,0.00,0.027,-0.175,0.00,0.,0.,0.,0.,0.,0.
-9.00,-16.50,0.00,0.027,-0.165,0.00,0.,0.,0.,0.,0.,0.
-9.00,-15.50,0.00,0.027,-0.155,0.00,0.,0.,0.,0.,0.,0.
-9.00,-14.50,0.00,0.027,-0.145,0.00,0.,0.,0.,0.,0.,0.
-9.00,-13.50,0.00,0.027,-0.135,0.00,0.,0.,0.,0.,0.,0.
-9.00,-12.50,0.00,0.027,-0.125,0.00,0.,0.,0.,0.,0.,0.
-9.00,-11.50,0.00,0.027,-0.115,0.00,0.,0.,0.,0.,0.,0.
-9.00,-10.50,0.00,0.027,-0.105,0.00,0.,0.,0.,0.,0.,0.
-9.00,-9.50,0.00,0.027,-0.095,0.00,0.,0.,0.,0.,0.,0.
-9.00,-8.50,0.00,0.027,-0.085,0.00,0.,0.,0.,0.,0.,0.
-9.00,-7.50,0.00,0.027,-0.075,0.00,0.,0.,0.,0.,0.,0.
-9.00,-6.50,0.00,0.027,-0.065,0.00,0.,0.,0.,0.,0.,0.
-9.00,-5.50,0.00,0.027,-0.055,0.00,0.,0.,0.,0.,0.,0.
-9.00,-4.50,0.00,0.027,-0.045,0.00,0.,0.,0.,0.,0.,0.
-9.00,-3.50,0.00,0.027,-0.035,0.00,0.,0.,0.,0.,0.,0.
-9.00,-2.50,0.00,0.027,-0.025,0.00,0.,0.,0.,0.,0.,0.
-9.00,-1.50,0.00,0.027,-0.015,0.00,0.,0.,0.,0.,0.,0.
-9.00,-0.50,0.00,0.027,-0.005,0.00,0.,0.,0.,0.,0.,0.
-9.00,0.50,0.00,0.027,0.005,0.00,0.,0.,0.,0.,0.,0.
-9.00,1.50,0.00,0.027,0.015,0.00,0.,0.,0.,0.,0.,0.
-9.00,2.50,0.00,0.027,0.025,0.00,0.,0.,0.,0.,0.,0.
-9.00,3.50,0.00,0.027,0.035,0.00,0.,0.,0.,0.,0.,0.
-9.00,4.50,0.00,0.027,0.045,0.00,0.,0.,0.,0.,0.,0.
-9.00,5.50,0.00,0.027,0.055,0.00,0.,0.,0.,0.,0.,0.
-9.00,6.50,0.00,0.027,0.065,0.00,0.,0.,0.,0.,0.,0.
-9.00,7.50,0.00,0.027,0.075,0.00,0.,0.,0.,0.,0.,0.
-9.00,8.50,0.00,0.027,0.085,0.00,0.,0.,0.,0.,0.,0.
-9.00,9.50,0.00,0.027,0.095,0.00,0.,0.,0.,0.,0.,0.
-9.00,10.50,0.00,0.027,0.105,0.00,0.,0.,0.,0.,0.,0.
-9.00,11.50,0.00,0.027,0.115,0.00,0.,0.,0.,0.,0.,0.
-9.00,12.50,0.00,0.027,0.125,0.00,0.,0.,0.,0.,0.,0.
-9.00,13.50,0.00,0.027,0.135,0.00,0.,0.,0.,0.,0.,0.
-9.00,14.50,0.00,0.027,0.145,0.00,0.,0.,0.,0.,0.,0.
-9.00,15.50,0.00,0.027,0.155,0.00,0.,0.,0.,0.,0.,0.
-9.00,16.50,0.00,0.027,0.165,0.00,0.,0.,0.,0.,0.,0.
-9.00,17.50,0.00,0.027,0.175,0.00,0.,0.,0.,0.,0.,0.
-9.00,18.50,0.00,0.027,0.185,0.00,0.,0.,0.,0.,0.,0.
-9.00,19.50,0.00,0.027,0.195,0.00,0.,0.,0.,0.,0.,0.
-9.00,20.50,0.00,0.027,0.205,0.00,0.,0.,0.,0.,0.,0.
-9.00,21.50,0.00,0.027,0.215,0.00,0.,0.,0.,0.,0.,0.
-9.00,22.50,0.00,0.027,0.225,0.00,0.,0.,0.,0.,0.,0.
-9.00,23.50,0.00,0.027,0.235,0.00,0.,0.,0.,0.,0.,0.
-9.00,24.50,0.00,0.027,0.245,0.00,0.,0.,0.,0.,0.,0.
-9.00,25.50,0.00,0.027,0.255,0.00,0.,0.,0.,0.,0.,0.
-9.00,26.50,0.00,0.027,0.265,0.00,0.,0.,0.,0.,0.,0.
-9.00,27.50,0.00,0.027,0.275,0.00,0.,0.,0.,0.,0.,0.
-9.00,28.50,0.00,0.027,0.285,0.00,0.,0.,0.,0.,0.,0.
-9.00,29.50,0.00,0.027,0.295,0.00,0.,0.,0.,0.,0.,0.
-9.00,30.50,0.00,0.027,0.305,0.00,0.,0.,0.,0.,0.,0.
-9.00,31.50,0.00,0.027,0.315,0.00,0.,0.,0.,0.,0.,0.
-9.00,32.50,0.00,0.027,0.325,0.00,0.,0.,0.,0.,0.,0.
-9.00,33.50,0.00,0.027,0.335,0.00,0.,0.,0.,0.,0.,0.
-9.00,34.50,0.00,0.027,0.345,0.00,0.,0.,0.,0.,0.,0.
-9.00,35.50,0.00,0.027,0.355,0.00,0.,0.,0.,0.,0.,0.
-9.00,36.50,0.00,0.027,0.365,0.00,0.,0.,0.,0.,0.,0.
-8.00,-36.50,0.00,0.024,-0.365,0.00,0.,0.,0.,0.,0.,0.
-8.00,-35.50,0.00,0.024,-0.355,0.00,0.,0.,0.,0.,0.,0.
-8.00,-34.50,0.00,0.024,-0.345,0.00,0.,0.,0.,0.,0.,0.
-8.00,-33.50,0.00,0.024,-0.335,0.00,0.,0.,0.,0.,0.,0.
-8.00,-32.50,0.00,0.024,-0.325,0.00,0.,0.,0.,0.,0.,0.
-8.00,-31.50,0.00,0.024,-0.315,0.00,0.,0.,0.,0.,0.,0.
-8.00,-30.50,0.00,0.024,-0.305,0.00,0.,0.,0.,0.,0.,0.
-8.00,-29.50,0.00,0.024,-0.295,0.00,0.,0.,0.,0.,0.,0.
-8.00,-28.50,0.00,0.024,-0.285,0.00,0.,0.,0.,0.,0.,0.
-8.00,-27.50,0.00,0.024,-0.275,0.00,0.,0.,0.,0.,0.,0.
-8.00,-26.50,0.00,0.024,-0.265,0.00,0.,0.,0.,0.,0.,0.
-8.00,-25.50,0.00,0.024,-0.255,0.00,0.,0.,0.,0.,0.,0.
-8.00,-24.50,0.00,0.024,-0.245,0.00,0.,0.,0.,0.,0.,0.
-8.00,-23.50,0.00,0.024,-0.235,0.00,0.,0.,0.,0.,0.,0.
-8.00,-22.50,0.00,0.024,-0.225,0.00,0.,0.,0.,0.,0.,0.
-8.00,-21.50,0.00,0.024,-0.215,0.00,0.,0.,0.,0.,0.,0.
-8.00,-20.50,0.00,0.024,-0.205,0.00,0.,0.,0.,0.,0.,0.
-8.00,-19.50,0.00,0.024,-0.195,0.00,0.,0.,0.,0.,0.,0.
-8.00,-18.50,0.00,0.024,-0.185,0.00,0.,0.,0.,0.,0.,0.
-8.00,-17.50,0.00,0.024,-0.175,0.00,0.,0.,0.,0.,0.,0.
-8.00,-16.50,0.00,0.024,-0.165,0.00,0.,0.,0.,0.,0.,0.
-8.00,-15.50,0.00,0.024,-0.155,0.00,0.,0.,0.,0.,0.,0.
-8.00,-14.50,0.00,0.024,-0.145,0.00,0.,0.,0.,0.,0.,0.
-8.00,-13.50,0.00,0.024,-0.135,0.00,0.,0.,0.,0.,0.,0.
-8.00,-12.50,0.00,0.024,-0.125,0.00,0.,0.,0.,0.,0.,0.
-8.00,-11.50,0.00,0.024,-0.115,0.00,0.,0.,0.,0.,0.,0.
-8.00,-10.50,0.00,0.024,-0.105,0.00,0.,0.,0.,0.,0.,0.
-8.00,-9.50,0.00,0.024,-0.095,0.00,0.,0.,0.,0.,0.,0.
-8.00,-8.50,0.00,0.024,-0.085,0.00,0.,0.,0.,0.,0.,0.
-8.00,-7.50,0.00,0.024,-0.075,0.00,0.,0.,0.,0.,0.,0.
-8.00,-6.50,0.00,0.024,-0.065,0.00,0.,0.,0.,0.,0.,0.
-8.00,-5.50,0.00,0.024,-0.055,0.00,0.,0.,0.,0.,0.,0.
-8.00,-4.50,0.00,0.024,-0.045,0.00,0.,0.,0.,0.,0.,0.
-8.00,-3.50,0.00,0.024,-0.035,0.00,0.,0.,0.,0.,0.,0.
